SKU;STOCK;TIMESTAMP
04G10037005;16;2014-03-19 12:34:29
04G10041001;63;2014-03-19 12:34:29
04G10041002;3;2014-03-19 12:34:29
04G10041003;2;2014-03-19 12:34:29
04G10041004;7;2014-03-19 12:34:29
04G10041005;68;2014-03-19 12:34:29
04G10045001;17;2014-03-19 12:34:29
04G10045002;23;2014-03-19 12:34:29
04G10045003;14;2014-03-19 12:34:29
04G10045004;26;2014-03-19 12:34:29
04G10045005;45;2014-03-19 12:34:29
04G10050801;3;2014-03-19 12:34:29
04G10050802;8;2014-03-19 12:34:29
04G10050803;5;2014-03-19 12:34:29
04G10050804;46;2014-03-19 12:34:29
04G10050805;5;2014-03-19 12:34:29
04G10055501;16;2014-03-19 12:34:29
04G10055502;14;2014-03-19 12:34:29
04G10055503;12;2014-03-19 12:34:29
04G10055504;6;2014-03-19 12:34:29
04G10055505;21;2014-03-19 12:34:29
04G11000101;10;2014-03-19 12:34:29
04G11000102;7;2014-03-19 12:34:29
04G11000103;31;2014-03-19 12:34:29
04G11000104;7;2014-03-19 12:34:29
04G11000105;2;2014-03-19 12:34:29
04G11000201;17;2014-03-19 12:34:29
04G11000202;6;2014-03-19 12:34:29
04G11000203;8;2014-03-19 12:34:29
04G11000204;6;2014-03-19 12:34:29
04G11000205;6;2014-03-19 12:34:29
04G11000301;6;2014-03-19 12:34:29
04G11000302;7;2014-03-19 12:34:29
04G11000303;9;2014-03-19 12:34:29
04G11000304;3;2014-03-19 12:34:29
04G11000305;53;2014-03-19 12:34:29
04G11000401;28;2014-03-19 12:34:29
04G11000402;11;2014-03-19 12:34:29
04G11000403;8;2014-03-19 12:34:29
04G11000404;32;2014-03-19 12:34:29
04G11000405;5;2014-03-19 12:34:29
04G11014501;8;2014-03-19 12:34:29
04G11014502;17;2014-03-19 12:34:29
04G11014503;6;2014-03-19 12:34:29
04G11014504;0;2014-03-19 12:34:29
04G11014505;20;2014-03-19 12:34:29
04G11015201;18;2014-03-19 12:34:29
04G11015202;7;2014-03-19 12:34:29
04G11015203;27;2014-03-19 12:34:29
04G11015204;18;2014-03-19 12:34:29
04G11015205;3;2014-03-19 12:34:29
04G11023501;4;2014-03-19 12:34:29
04G11023502;5;2014-03-19 12:34:29
04G11023503;7;2014-03-19 12:34:29
04G11023504;4;2014-03-19 12:34:29
04G11023505;5;2014-03-19 12:34:29
04G11041001;12;2014-03-19 12:34:29
04G11041002;17;2014-03-19 12:34:29
04G11041003;13;2014-03-19 12:34:29
04G11041004;13;2014-03-19 12:34:29
04G11041005;0;2014-03-19 12:34:29
04G11045001;41;2014-03-19 12:34:29
04G11045002;5;2014-03-19 12:34:29
04G11045003;4;2014-03-19 12:34:29
04G11045004;8;2014-03-19 12:34:29
04G11045005;16;2014-03-19 12:34:29
04G11055501;29;2014-03-19 12:34:29
04G11055502;3;2014-03-19 12:34:29
04G11055503;5;2014-03-19 12:34:29
04G11055504;0;2014-03-19 12:34:29
04G11055505;6;2014-03-19 12:34:29
04G13400100;2;2014-03-19 12:34:29
04G13400101;2;2014-03-19 12:34:29
04G13400102;7;2014-03-19 12:34:29
04G13400103;34;2014-03-19 12:34:29
04G13400104;5;2014-03-19 12:34:29
04G13400200;5;2014-03-19 12:34:29
04G13400201;5;2014-03-19 12:34:29
04G13400202;4;2014-03-19 12:34:29
04G13400203;26;2014-03-19 12:34:29
04G13400204;4;2014-03-19 12:34:29
04G13400300;2;2014-03-19 12:34:29
04G13400301;27;2014-03-19 12:34:29
04G13400302;52;2014-03-19 12:34:29
04G13400303;6;2014-03-19 12:34:29
04G13400304;35;2014-03-19 12:34:29
04G13400400;2;2014-03-19 12:34:29
04G13400401;3;2014-03-19 12:34:29
04G13400402;3;2014-03-19 12:34:29
04G13400403;6;2014-03-19 12:34:29
04G13400404;3;2014-03-19 12:34:29
04G13414500;14;2014-03-19 12:34:29
04G13414501;15;2014-03-19 12:34:29
04G13414502;11;2014-03-19 12:34:29
04G13414503;7;2014-03-19 12:34:29
04G13414504;4;2014-03-19 12:34:29
04G13415200;56;2014-03-19 12:34:29
04G13415201;59;2014-03-19 12:34:29
04G13415202;57;2014-03-19 12:34:29
04G13415203;52;2014-03-19 12:34:29
04G13415204;29;2014-03-19 12:34:29
04G13423500;5;2014-03-19 12:34:29
04G13423501;19;2014-03-19 12:34:29
04G13423502;17;2014-03-19 12:34:29
04G13423503;34;2014-03-19 12:34:29
04G13423504;25;2014-03-19 12:34:29
04G13441000;2;2014-03-19 12:34:29
04G13441001;16;2014-03-19 12:34:29
04G13441002;12;2014-03-19 12:34:29
04G13441003;8;2014-03-19 12:34:29
04G13441004;33;2014-03-19 12:34:29
04G13445000;48;2014-03-19 12:34:29
04G13445001;49;2014-03-19 12:34:29
04G13445002;54;2014-03-19 12:34:29
04G13445003;62;2014-03-19 12:34:29
04G13445004;60;2014-03-19 12:34:29
04G13455500;6;2014-03-19 12:34:29
04G13455501;21;2014-03-19 12:34:29
04G13455502;19;2014-03-19 12:34:29
04G13455503;6;2014-03-19 12:34:29
04G13455504;8;2014-03-19 12:34:29
04G13500101;8;2014-03-19 12:34:29
04G13500102;32;2014-03-19 12:34:29
04G13500103;24;2014-03-19 12:34:29
04G13500104;7;2014-03-19 12:34:29
04G13500105;7;2014-03-19 12:34:29
04G13500113;4;2014-03-19 12:34:29
04G13500201;38;2014-03-19 12:34:29
04G13500202;13;2014-03-19 12:34:29
04G13500203;36;2014-03-19 12:34:29
04G13500204;13;2014-03-19 12:34:29
04G13500205;10;2014-03-19 12:34:29
04G13500213;3;2014-03-19 12:34:29
04G13500301;1;2014-03-19 12:34:29
04G13500302;4;2014-03-19 12:34:29
04G13500303;33;2014-03-19 12:34:29
04G13500304;19;2014-03-19 12:34:29
04G13500305;3;2014-03-19 12:34:29
04G13500313;12;2014-03-19 12:34:29
04G13500401;20;2014-03-19 12:34:29
04G13500402;31;2014-03-19 12:34:29
04G13500403;26;2014-03-19 12:34:29
04G13500404;23;2014-03-19 12:34:29
04G13500405;11;2014-03-19 12:34:29
04G13500413;28;2014-03-19 12:34:29
04G13502001;19;2014-03-19 12:34:29
04G13502002;4;2014-03-19 12:34:29
04G13502003;3;2014-03-19 12:34:29
04G13502004;35;2014-03-19 12:34:29
04G13502005;19;2014-03-19 12:34:29
04G13503401;37;2014-03-19 12:34:29
04G13503402;22;2014-03-19 12:34:29
04G13503403;6;2014-03-19 12:34:29
04G13503404;10;2014-03-19 12:34:29
04G13503405;6;2014-03-19 12:34:29
04G13503413;4;2014-03-19 12:34:29
04G13507401;9;2014-03-19 12:34:29
04G13507402;20;2014-03-19 12:34:29
04G13507403;32;2014-03-19 12:34:29
04G13507404;32;2014-03-19 12:34:29
04G13507405;9;2014-03-19 12:34:29
04G13512001;56;2014-03-19 12:34:29
04G13512002;2;2014-03-19 12:34:29
04G13512003;6;2014-03-19 12:34:29
04G13512004;2;2014-03-19 12:34:29
04G13512005;81;2014-03-19 12:34:29
04G13514501;2;2014-03-19 12:34:29
04G13514502;4;2014-03-19 12:34:29
04G13514503;4;2014-03-19 12:34:29
04G13514504;5;2014-03-19 12:34:29
04G13514505;13;2014-03-19 12:34:29
04G13515201;91;2014-03-19 12:34:29
04G13515202;6;2014-03-19 12:34:29
04G13515203;13;2014-03-19 12:34:29
04G13515204;14;2014-03-19 12:34:29
04G13515205;7;2014-03-19 12:34:29
04G13523501;4;2014-03-19 12:34:29
04G13523502;23;2014-03-19 12:34:29
04G13523503;81;2014-03-19 12:34:29
04G13523504;37;2014-03-19 12:34:29
04G13523505;18;2014-03-19 12:34:29
04G13541001;20;2014-03-19 12:34:29
04G13541002;35;2014-03-19 12:34:29
04G13541003;26;2014-03-19 12:34:29
04G13541004;52;2014-03-19 12:34:29
04G13541005;120;2014-03-19 12:34:29
04G13545001;85;2014-03-19 12:34:29
04G13545002;28;2014-03-19 12:34:29
04G13545003;39;2014-03-19 12:34:29
04G13545004;31;2014-03-19 12:34:29
04G13545005;25;2014-03-19 12:34:29
04G13555501;24;2014-03-19 12:34:29
04G13555502;19;2014-03-19 12:34:29
04G13555503;14;2014-03-19 12:34:29
04G13555504;9;2014-03-19 12:34:29
04G13555505;50;2014-03-19 12:34:29
04G13600101;10;2014-03-19 12:34:29
04G13600102;23;2014-03-19 12:34:29
04G13600103;7;2014-03-19 12:34:29
04G13600104;26;2014-03-19 12:34:29
04G13600105;28;2014-03-19 12:34:29
04G13600201;29;2014-03-19 12:34:29
04G13600202;2;2014-03-19 12:34:29
04G13600203;30;2014-03-19 12:34:29
04G13600204;2;2014-03-19 12:34:29
04G13600205;3;2014-03-19 12:34:29
04G13600301;104;2014-03-19 12:34:29
04G13600302;87;2014-03-19 12:34:29
04G13600303;14;2014-03-19 12:34:29
04G13600304;222;2014-03-19 12:34:29
04G13600305;44;2014-03-19 12:34:29
04G13602001;30;2014-03-19 12:34:29
04G13602002;42;2014-03-19 12:34:29
04G13602003;5;2014-03-19 12:34:29
04G13602004;5;2014-03-19 12:34:29
04G13602005;30;2014-03-19 12:34:29
04G13603401;29;2014-03-19 12:34:29
04G13603402;7;2014-03-19 12:34:29
04G13603403;1;2014-03-19 12:34:29
04G13603404;6;2014-03-19 12:34:29
04G13603405;29;2014-03-19 12:34:29
04G13700101;4;2014-03-19 12:34:29
04G13700102;8;2014-03-19 12:34:29
04G13700103;21;2014-03-19 12:34:29
04G13700104;3;2014-03-19 12:34:29
04G13700105;6;2014-03-19 12:34:29
04G13700201;3;2014-03-19 12:34:29
04G13700202;7;2014-03-19 12:34:29
04G13700203;10;2014-03-19 12:34:29
04G13700204;7;2014-03-19 12:34:29
04G13700205;2;2014-03-19 12:34:29
04G13700301;7;2014-03-19 12:34:29
04G13700302;6;2014-03-19 12:34:29
04G13700303;7;2014-03-19 12:34:29
04G13700304;2;2014-03-19 12:34:29
04G13700305;0;2014-03-19 12:34:29
04G13700401;5;2014-03-19 12:34:29
04G13700402;3;2014-03-19 12:34:29
04G13700403;6;2014-03-19 12:34:29
04G13700404;6;2014-03-19 12:34:29
04G13700405;1;2014-03-19 12:34:29
04G13703401;18;2014-03-19 12:34:29
04G13703402;33;2014-03-19 12:34:29
04G13703403;33;2014-03-19 12:34:29
04G13703404;0;2014-03-19 12:34:29
04G13703405;0;2014-03-19 12:34:29
04G13745001;5;2014-03-19 12:34:29
04G13745002;14;2014-03-19 12:34:29
04G13745003;8;2014-03-19 12:34:29
04G13745004;122;2014-03-19 12:34:29
04G13745005;6;2014-03-19 12:34:29
04G13900101;5;2014-03-19 12:34:29
04G13900102;13;2014-03-19 12:34:29
04G13900103;24;2014-03-19 12:34:29
04G13900104;11;2014-03-19 12:34:29
04G13900201;1;2014-03-19 12:34:29
04G13900202;18;2014-03-19 12:34:29
04G13900203;1;2014-03-19 12:34:29
04G13900204;4;2014-03-19 12:34:29
04G13900301;32;2014-03-19 12:34:29
04G13900302;6;2014-03-19 12:34:29
04G13900303;3;2014-03-19 12:34:29
04G13900304;27;2014-03-19 12:34:29
04G13900401;23;2014-03-19 12:34:29
04G13900402;15;2014-03-19 12:34:29
04G13900403;22;2014-03-19 12:34:29
04G13900404;1;2014-03-19 12:34:29
04G13904001;13;2014-03-19 12:34:29
04G13904002;23;2014-03-19 12:34:29
04G13904003;4;2014-03-19 12:34:29
04G13904004;16;2014-03-19 12:34:29
04G13909401;5;2014-03-19 12:34:29
04G13909402;10;2014-03-19 12:34:29
04G13909403;29;2014-03-19 12:34:29
04G13909404;13;2014-03-19 12:34:29
04G13911301;22;2014-03-19 12:34:29
04G13911302;9;2014-03-19 12:34:29
04G13911303;14;2014-03-19 12:34:29
04G13911304;17;2014-03-19 12:34:29
04G15562402;41;2014-03-19 12:34:29
04G15562403;22;2014-03-19 12:34:29
04G15562404;13;2014-03-19 12:34:29
04G15562405;27;2014-03-19 12:34:29
04G15563702;24;2014-03-19 12:34:29
04G15563703;5;2014-03-19 12:34:29
04G15563704;31;2014-03-19 12:34:29
04G15563705;31;2014-03-19 12:34:29
04G15564702;16;2014-03-19 12:34:29
04G15564703;16;2014-03-19 12:34:29
04G15564704;30;2014-03-19 12:34:29
04G15564705;21;2014-03-19 12:34:29
04G15564802;14;2014-03-19 12:34:29
04G15564803;18;2014-03-19 12:34:29
04G15564804;21;2014-03-19 12:34:29
04G15564805;25;2014-03-19 12:34:29
04G15565202;28;2014-03-19 12:34:29
04G15565203;15;2014-03-19 12:34:29
04G15565204;5;2014-03-19 12:34:29
04G15565205;35;2014-03-19 12:34:29
04T12000182;0;2014-03-19 12:34:29
04T12000183;0;2014-03-19 12:34:29
04T12000184;0;2014-03-19 12:34:29
04T12000382;0;2014-03-19 12:34:29
04T12000383;0;2014-03-19 12:34:29
04T12000384;7;2014-03-19 12:34:29
04T12000482;0;2014-03-19 12:34:29
04T12000483;0;2014-03-19 12:34:29
04T12000484;1;2014-03-19 12:34:29
04T12003782;0;2014-03-19 12:34:29
04T12003783;0;2014-03-19 12:34:29
04T12003784;32;2014-03-19 12:34:29
04T12010682;0;2014-03-19 12:34:29
04T12010683;0;2014-03-19 12:34:29
04T12010684;0;2014-03-19 12:34:29
04T12013582;72;2014-03-19 12:34:29
04T12013583;160;2014-03-19 12:34:29
04T12013584;86;2014-03-19 12:34:29
04T41000170;77;2014-03-19 12:34:29
04T41000171;139;2014-03-19 12:34:29
04T41000172;0;2014-03-19 12:34:29
04T41000173;0;2014-03-19 12:34:29
04T41003770;0;2014-03-19 12:34:29
04T41003771;69;2014-03-19 12:34:29
04T41003772;0;2014-03-19 12:34:29
04T41003773;24;2014-03-19 12:34:29
04T41010670;35;2014-03-19 12:34:29
04T41010671;54;2014-03-19 12:34:29
04T41010672;12;2014-03-19 12:34:29
04T41010673;1;2014-03-19 12:34:29
04T41013570;0;2014-03-19 12:34:29
04T41013571;18;2014-03-19 12:34:29
04T41013572;22;2014-03-19 12:34:29
04T41013573;4;2014-03-19 12:34:29
04T42000199;280;2014-03-19 12:34:29
04T42013599;302;2014-03-19 12:34:29
04T43000170;0;2014-03-19 12:34:29
04T43000171;14;2014-03-19 12:34:29
04T43000172;5;2014-03-19 12:34:29
04T43000173;2;2014-03-19 12:34:29
04T43003770;77;2014-03-19 12:34:29
04T43003771;111;2014-03-19 12:34:29
04T43003772;41;2014-03-19 12:34:29
04T43003773;28;2014-03-19 12:34:29
04T43010670;46;2014-03-19 12:34:29
04T43010671;13;2014-03-19 12:34:29
04T43010672;17;2014-03-19 12:34:29
04T43010673;12;2014-03-19 12:34:29
04T43013570;86;2014-03-19 12:34:29
04T43013571;114;2014-03-19 12:34:29
04T43013572;50;2014-03-19 12:34:29
04T43013573;32;2014-03-19 12:34:29
04T47000170;0;2014-03-19 12:34:29
04T47000171;8;2014-03-19 12:34:29
04T47000172;15;2014-03-19 12:34:29
04T47000173;26;2014-03-19 12:34:29
04T47003770;2;2014-03-19 12:34:29
04T47003771;5;2014-03-19 12:34:29
04T47003772;0;2014-03-19 12:34:29
04T47003773;41;2014-03-19 12:34:29
04T47010670;9;2014-03-19 12:34:29
04T47010671;11;2014-03-19 12:34:29
04T47010672;57;2014-03-19 12:34:29
04T47010673;20;2014-03-19 12:34:29
04T47013570;9;2014-03-19 12:34:29
04T47013571;5;2014-03-19 12:34:29
04T47013572;10;2014-03-19 12:34:29
04T47013573;24;2014-03-19 12:34:29
05200000101;684;2014-03-19 12:34:29
05200000102;1434;2014-03-19 12:34:29
05200000103;1786;2014-03-19 12:34:29
05200000104;1388;2014-03-19 12:34:29
05200000105;640;2014-03-19 12:34:29
05200000113;171;2014-03-19 12:34:29
05200003401;0;2014-03-19 12:34:29
05200003402;85;2014-03-19 12:34:29
05200003403;203;2014-03-19 12:34:29
05200003404;122;2014-03-19 12:34:29
05200003405;0;2014-03-19 12:34:29
05200003413;15;2014-03-19 12:34:29
05200003701;28;2014-03-19 12:34:29
05200003702;75;2014-03-19 12:34:29
05200003703;143;2014-03-19 12:34:29
05200003704;147;2014-03-19 12:34:29
05200003705;118;2014-03-19 12:34:29
05200003713;13;2014-03-19 12:34:29
05200005501;230;2014-03-19 12:34:29
05200005502;1;2014-03-19 12:34:29
05200005503;390;2014-03-19 12:34:29
05200005504;274;2014-03-19 12:34:29
05200005505;170;2014-03-19 12:34:29
05200005513;128;2014-03-19 12:34:29
05200005601;106;2014-03-19 12:34:29
05200005602;219;2014-03-19 12:34:29
05200005603;245;2014-03-19 12:34:29
05200005604;172;2014-03-19 12:34:29
05200005605;144;2014-03-19 12:34:29
05200005613;92;2014-03-19 12:34:29
05200005701;262;2014-03-19 12:34:29
05200005702;0;2014-03-19 12:34:29
05200005703;135;2014-03-19 12:34:29
05200005704;0;2014-03-19 12:34:29
05200005705;110;2014-03-19 12:34:29
05200005713;89;2014-03-19 12:34:29
05200005801;12;2014-03-19 12:34:29
05200005802;3;2014-03-19 12:34:29
05200005803;5;2014-03-19 12:34:29
05200005804;8;2014-03-19 12:34:29
05200005805;11;2014-03-19 12:34:29
05200005813;60;2014-03-19 12:34:29
05200005901;332;2014-03-19 12:34:29
05200005902;0;2014-03-19 12:34:29
05200005903;807;2014-03-19 12:34:29
05200005904;675;2014-03-19 12:34:29
05200005905;218;2014-03-19 12:34:29
05200005913;91;2014-03-19 12:34:29
05200008001;7;2014-03-19 12:34:29
05200008002;13;2014-03-19 12:34:29
05200008003;76;2014-03-19 12:34:29
05200008004;80;2014-03-19 12:34:29
05200008005;43;2014-03-19 12:34:29
05200008013;56;2014-03-19 12:34:29
05200020001;87;2014-03-19 12:34:29
05200020002;33;2014-03-19 12:34:29
05200020003;103;2014-03-19 12:34:29
05200020004;113;2014-03-19 12:34:29
05200020005;62;2014-03-19 12:34:29
05200020013;26;2014-03-19 12:34:29
05200023501;95;2014-03-19 12:34:29
05200023502;47;2014-03-19 12:34:29
05200023503;62;2014-03-19 12:34:29
05200023504;31;2014-03-19 12:34:29
05200023505;21;2014-03-19 12:34:29
05200023513;32;2014-03-19 12:34:29
05200052001;94;2014-03-19 12:34:29
05200052002;97;2014-03-19 12:34:29
05200052003;99;2014-03-19 12:34:29
05200052004;84;2014-03-19 12:34:29
05200052005;108;2014-03-19 12:34:29
05200052013;13;2014-03-19 12:34:29
05200054001;5;2014-03-19 12:34:29
05200054002;87;2014-03-19 12:34:29
05200054003;130;2014-03-19 12:34:29
05200054004;72;2014-03-19 12:34:29
05200054005;90;2014-03-19 12:34:29
05200054013;8;2014-03-19 12:34:29
05200057101;86;2014-03-19 12:34:29
05200057102;98;2014-03-19 12:34:29
05200057103;160;2014-03-19 12:34:29
05200057104;100;2014-03-19 12:34:29
05200057105;103;2014-03-19 12:34:29
05200057113;62;2014-03-19 12:34:29
05200060001;37;2014-03-19 12:34:29
05200060002;96;2014-03-19 12:34:29
05200060003;122;2014-03-19 12:34:29
05200060004;3;2014-03-19 12:34:29
05200060005;79;2014-03-19 12:34:29
05200060013;87;2014-03-19 12:34:29
052000k3001;96;2014-03-19 12:34:29
052000k3002;96;2014-03-19 12:34:29
052000k3003;95;2014-03-19 12:34:29
052000k3004;95;2014-03-19 12:34:29
052000k3005;96;2014-03-19 12:34:29
052000k3013;12;2014-03-19 12:34:29
05210000101;121;2014-03-19 12:34:29
05210000102;89;2014-03-19 12:34:29
05210000103;167;2014-03-19 12:34:29
05210000104;129;2014-03-19 12:34:29
05210000105;105;2014-03-19 12:34:29
05210003401;51;2014-03-19 12:34:29
05210003402;72;2014-03-19 12:34:29
05210003403;43;2014-03-19 12:34:29
05210003404;82;2014-03-19 12:34:29
05210003405;8;2014-03-19 12:34:29
05210003701;110;2014-03-19 12:34:29
05210003702;103;2014-03-19 12:34:29
05210003703;90;2014-03-19 12:34:29
05210003704;44;2014-03-19 12:34:29
05210003705;46;2014-03-19 12:34:29
05210005501;53;2014-03-19 12:34:29
05210005502;1;2014-03-19 12:34:29
05210005503;69;2014-03-19 12:34:29
05210005504;560;2014-03-19 12:34:29
05210005505;339;2014-03-19 12:34:29
05210005601;326;2014-03-19 12:34:29
05210005602;83;2014-03-19 12:34:29
05210005603;26;2014-03-19 12:34:29
05210005604;54;2014-03-19 12:34:29
05210005605;95;2014-03-19 12:34:29
05210005701;70;2014-03-19 12:34:29
05210005702;95;2014-03-19 12:34:29
05210005703;96;2014-03-19 12:34:29
05210005704;54;2014-03-19 12:34:29
05210005705;87;2014-03-19 12:34:29
05210005801;38;2014-03-19 12:34:29
05210005802;92;2014-03-19 12:34:29
05210005803;81;2014-03-19 12:34:29
05210005804;95;2014-03-19 12:34:29
05210005805;124;2014-03-19 12:34:29
05210005901;80;2014-03-19 12:34:29
05210005902;183;2014-03-19 12:34:29
05210005903;184;2014-03-19 12:34:29
05210005904;965;2014-03-19 12:34:29
05210005905;102;2014-03-19 12:34:29
05210014501;5;2014-03-19 12:34:29
05210014502;10;2014-03-19 12:34:29
05210014503;19;2014-03-19 12:34:29
05210014504;106;2014-03-19 12:34:29
05210014505;111;2014-03-19 12:34:29
05210020001;37;2014-03-19 12:34:29
05210020002;15;2014-03-19 12:34:29
05210020003;19;2014-03-19 12:34:29
05210020004;5;2014-03-19 12:34:29
05210020005;2;2014-03-19 12:34:29
05210023501;79;2014-03-19 12:34:29
05210023502;25;2014-03-19 12:34:29
05210023503;72;2014-03-19 12:34:29
05210023504;42;2014-03-19 12:34:29
05210023505;71;2014-03-19 12:34:29
05210054001;11;2014-03-19 12:34:29
05210054002;11;2014-03-19 12:34:29
05210054003;13;2014-03-19 12:34:29
05210054004;13;2014-03-19 12:34:29
05210054005;8;2014-03-19 12:34:29
05210055501;27;2014-03-19 12:34:29
05210055502;11;2014-03-19 12:34:29
05210055503;15;2014-03-19 12:34:29
05210055504;10;2014-03-19 12:34:29
05210055505;11;2014-03-19 12:34:29
05210060001;7;2014-03-19 12:34:29
05210060002;12;2014-03-19 12:34:29
05210060003;16;2014-03-19 12:34:29
05210060004;12;2014-03-19 12:34:29
05210060005;9;2014-03-19 12:34:29
05211000101;116;2014-03-19 12:34:29
05211000102;89;2014-03-19 12:34:29
05211000103;63;2014-03-19 12:34:29
05211000104;0;2014-03-19 12:34:29
05211000105;118;2014-03-19 12:34:29
05211003701;58;2014-03-19 12:34:29
05211003702;7;2014-03-19 12:34:29
05211003703;35;2014-03-19 12:34:29
05211003704;85;2014-03-19 12:34:29
05211003705;81;2014-03-19 12:34:29
05211004001;153;2014-03-19 12:34:29
05211004002;151;2014-03-19 12:34:29
05211004003;94;2014-03-19 12:34:29
05211004004;41;2014-03-19 12:34:29
05211004005;49;2014-03-19 12:34:29
05211005501;15;2014-03-19 12:34:29
05211005502;6;2014-03-19 12:34:29
05211005503;8;2014-03-19 12:34:29
05211005504;68;2014-03-19 12:34:29
05211005505;65;2014-03-19 12:34:29
05211005601;33;2014-03-19 12:34:29
05211005602;7;2014-03-19 12:34:29
05211005603;53;2014-03-19 12:34:29
05211005604;81;2014-03-19 12:34:29
05211005605;90;2014-03-19 12:34:29
05211005701;10;2014-03-19 12:34:29
05211005702;9;2014-03-19 12:34:29
05211005703;29;2014-03-19 12:34:29
05211005704;52;2014-03-19 12:34:29
05211005705;81;2014-03-19 12:34:29
05211005901;61;2014-03-19 12:34:29
05211005902;21;2014-03-19 12:34:29
05211005903;56;2014-03-19 12:34:29
05211005904;159;2014-03-19 12:34:29
05211005905;16;2014-03-19 12:34:29
05211014501;35;2014-03-19 12:34:29
05211014502;14;2014-03-19 12:34:29
05211014503;11;2014-03-19 12:34:29
05211014504;51;2014-03-19 12:34:29
05211014505;92;2014-03-19 12:34:29
05211020001;27;2014-03-19 12:34:29
05211020002;19;2014-03-19 12:34:29
05211020003;77;2014-03-19 12:34:29
05211020004;48;2014-03-19 12:34:29
05211020005;93;2014-03-19 12:34:29
05211055501;42;2014-03-19 12:34:29
05211055502;43;2014-03-19 12:34:29
05211055503;7;2014-03-19 12:34:29
05211055504;77;2014-03-19 12:34:29
05211055505;89;2014-03-19 12:34:29
05220000100;32;2014-03-19 12:34:29
05220000101;71;2014-03-19 12:34:29
05220000102;96;2014-03-19 12:34:29
05220000103;126;2014-03-19 12:34:29
05220000104;153;2014-03-19 12:34:29
05220003400;12;2014-03-19 12:34:29
05220003401;12;2014-03-19 12:34:29
05220003402;11;2014-03-19 12:34:29
05220003403;6;2014-03-19 12:34:29
05220003404;3;2014-03-19 12:34:29
05220003700;149;2014-03-19 12:34:29
05220003701;23;2014-03-19 12:34:29
05220003702;13;2014-03-19 12:34:29
05220003703;17;2014-03-19 12:34:29
05220003704;13;2014-03-19 12:34:29
05220004000;44;2014-03-19 12:34:29
05220004001;19;2014-03-19 12:34:29
05220004002;4;2014-03-19 12:34:29
05220004003;7;2014-03-19 12:34:29
05220004004;14;2014-03-19 12:34:29
05220005500;19;2014-03-19 12:34:29
05220005501;13;2014-03-19 12:34:29
05220005502;41;2014-03-19 12:34:29
05220005503;14;2014-03-19 12:34:29
05220005504;58;2014-03-19 12:34:29
05220005600;69;2014-03-19 12:34:29
05220005601;1;2014-03-19 12:34:29
05220005602;14;2014-03-19 12:34:29
05220005603;9;2014-03-19 12:34:29
05220005604;14;2014-03-19 12:34:29
05220005700;0;2014-03-19 12:34:29
05220005701;125;2014-03-19 12:34:29
05220005702;126;2014-03-19 12:34:29
05220005703;89;2014-03-19 12:34:29
05220005704;169;2014-03-19 12:34:29
05220005800;10;2014-03-19 12:34:29
05220005801;10;2014-03-19 12:34:29
05220005802;7;2014-03-19 12:34:29
05220005803;7;2014-03-19 12:34:29
05220005804;5;2014-03-19 12:34:29
05220005900;49;2014-03-19 12:34:29
05220005901;10;2014-03-19 12:34:29
05220005902;15;2014-03-19 12:34:29
05220005903;6;2014-03-19 12:34:29
05220005904;43;2014-03-19 12:34:29
05220020000;69;2014-03-19 12:34:29
05220020001;12;2014-03-19 12:34:29
05220020002;3;2014-03-19 12:34:29
05220020003;18;2014-03-19 12:34:29
05220020004;15;2014-03-19 12:34:29
05220023500;64;2014-03-19 12:34:29
05220023501;5;2014-03-19 12:34:29
05220023502;0;2014-03-19 12:34:29
05220023503;0;2014-03-19 12:34:29
05220023504;8;2014-03-19 12:34:29
05220052000;1;2014-03-19 12:34:29
05220052001;83;2014-03-19 12:34:29
05220052002;45;2014-03-19 12:34:29
05220052003;88;2014-03-19 12:34:29
05220052004;21;2014-03-19 12:34:29
05220054000;74;2014-03-19 12:34:29
05220054001;56;2014-03-19 12:34:29
05220054002;51;2014-03-19 12:34:29
05220054003;47;2014-03-19 12:34:29
05220054004;62;2014-03-19 12:34:29
05220060000;4;2014-03-19 12:34:29
05220060001;6;2014-03-19 12:34:29
05220060002;7;2014-03-19 12:34:29
05220060003;8;2014-03-19 12:34:29
05220060004;5;2014-03-19 12:34:29
05230000101;77;2014-03-19 12:34:29
05230000102;112;2014-03-19 12:34:29
05230000103;88;2014-03-19 12:34:29
05230000104;97;2014-03-19 12:34:29
05230000105;68;2014-03-19 12:34:29
05230003401;12;2014-03-19 12:34:29
05230003402;13;2014-03-19 12:34:29
05230003403;16;2014-03-19 12:34:29
05230003404;7;2014-03-19 12:34:29
05230003405;70;2014-03-19 12:34:29
05230005501;7;2014-03-19 12:34:29
05230005502;42;2014-03-19 12:34:29
05230005503;78;2014-03-19 12:34:29
05230005504;93;2014-03-19 12:34:29
05230005505;12;2014-03-19 12:34:29
05230005601;9;2014-03-19 12:34:29
05230005602;84;2014-03-19 12:34:29
05230005603;65;2014-03-19 12:34:29
05230005604;92;2014-03-19 12:34:29
05230005605;71;2014-03-19 12:34:29
05230005701;80;2014-03-19 12:34:29
05230005702;54;2014-03-19 12:34:29
05230005703;7;2014-03-19 12:34:29
05230005704;10;2014-03-19 12:34:29
05230005705;12;2014-03-19 12:34:29
05230005801;10;2014-03-19 12:34:29
05230005802;11;2014-03-19 12:34:29
